id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BF","","S2_BasicEmergency","00001","Completed","2025-2-20 10:29:23.481"
1,"FDI_BF","","S2_BasicEmergency","S2003","Completed","2025-2-20 10:31:25.77"
2,"FDI_BF","","S2_BasicEmergency","S2001","Completed","2025-2-20 10:32:31.770"
3,"FDI_BF","","S2_BasicEmergency","S2002","Completed","2025-2-20 10:32:46.139"
4,"FDI_BF","","S2_BasicEmergency","S2004","Completed","2025-2-20 10:33:57.282"
5,"FDI_BF","","S2_BasicEmergency","S2005","Completed","2025-2-20 10:34:34.219"
6,"FDI_BF","","S2_BasicEmergency","S2006","Completed","2025-2-20 10:35:3.107"
7,"FDI_BF","","S2_BasicEmergency","S2007","Completed","2025-2-20 10:35:35.124"
8,"FDI_BF","","S2_BasicEmergency","S2008","Completed","2025-2-20 10:36:56.658"
9,"FDI_BF","","S2_BasicEmergency","S2009","Completed","2025-2-20 10:38:1.330"
10,"FDI_BF","","S2_BasicEmergency","00002","Completed","2025-2-20 10:38:35.975"
