id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_BC","","S1_BasicMechanics","2","0","start_talk_with_npc","2025-2-18 12:34:21.892"
1,"FDI_BC","","S1_BasicMechanics","2","0","stop_talk_with_npc","2025-2-18 12:34:51.476"
2,"FDI_BC","","S1_BasicMechanics","2","1","start_talk_with_npc","2025-2-18 12:38:11.294"
3,"FDI_BC","","S1_BasicMechanics","2","1","stop_talk_with_npc","2025-2-18 12:38:23.316"
4,"FDI_BC","","S1_BasicMechanics","2","2","start_talk_with_npc","2025-2-18 12:39:35.715"
5,"FDI_BC","","S1_BasicMechanics","2","2","stop_talk_with_npc","2025-2-18 12:39:53.286"
