id,user_id,experiment_id,scenario_type,tutorial_item_id,event_type,event_datetime
0,"FDI_BI","","T1_BasicMechanics","MOV_VirtualWorld","started","2025-2-20 13:7:59.337"
1,"FDI_BI","","T1_BasicMechanics","OI_Detection","started","2025-2-20 13:14:36.733"
2,"FDI_BI","","T1_BasicMechanics","OI_GrabRelease","started","2025-2-20 13:19:9.936"
3,"FDI_BI","","T1_BasicMechanics","OI_Placement","started","2025-2-20 13:22:23.113"
4,"FDI_BI","","T1_BasicMechanics","CI_Conversation","started","2025-2-20 13:25:47.457"
