id,user_id,experiment_id,scenario_type,actor_id,actor_name,place_point_name,activation_count,start_datetime,end_datetime
0,"FDI_BD","","S1_BasicMechanics","2","TrafficCone_7","BP_PlacePoint","4","2025-2-18 13:20:53.911","2025-2-18 13:20:53.911"
1,"FDI_BD","","S1_BasicMechanics","2","TrafficCone_3","BP_PlacePoint4","6","2025-2-18 13:21:4.124","2025-2-18 13:21:4.124"
2,"FDI_BD","","S1_BasicMechanics","2","TrafficCone_5","BP_PlacePoint5","8","2025-2-18 13:21:22.747","2025-2-18 13:21:28.313"
3,"FDI_BD","","S1_BasicMechanics","2","TrafficCone_1","BP_PlacePoint3","9","2025-2-18 13:21:30.5","2025-2-18 13:21:30.6"
4,"FDI_BD","","S1_BasicMechanics","2","TrafficCone_4","BP_PlacePoint2","11","2025-2-18 13:21:45.282","2025-2-18 13:21:45.283"
5,"FDI_BD","","S1_BasicMechanics","3","Dosimeter_SABG100_4","BP_PlacePoint6","4","2025-2-18 13:22:24.421","2025-2-18 13:22:31.184"
6,"FDI_BD","","S1_BasicMechanics","3","Dosimeter_SABG100_1","BP_PlacePoint8","5","2025-2-18 13:22:32.459","2025-2-18 13:22:32.459"
7,"FDI_BD","","S1_BasicMechanics","4","Dosimeter_EPD_1","BP_PlacePoint10","4","2025-2-18 13:22:53.711","2025-2-18 13:22:53.713"
8,"FDI_BD","","S1_BasicMechanics","3","Dosimeter_SABG100_2","BP_PlacePoint7","7","2025-2-18 13:22:59.6","2025-2-18 13:22:59.7"
9,"FDI_BD","","S1_BasicMechanics","4","Dosimeter_EPD_2","BP_PlacePoint9","6","2025-2-18 13:23:15.552","2025-2-18 13:23:15.553"
