id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BI","","T2_BasicEmergency","00001","Completed","2025-2-20 13:31:24.932"
1,"FDI_BI","","T2_BasicEmergency","T2001","Started","2025-2-20 13:31:48.268"
2,"FDI_BI","","T2_BasicEmergency","T2001","Completed","2025-2-20 13:33:15.296"
3,"FDI_BI","","T2_BasicEmergency","T2002","Started","2025-2-20 13:33:15.342"
4,"FDI_BI","","T2_BasicEmergency","T2002","Completed","2025-2-20 13:34:37.708"
5,"FDI_BI","","T2_BasicEmergency","T2003","Started","2025-2-20 13:34:37.745"
6,"FDI_BI","","T2_BasicEmergency","T2003","Completed","2025-2-20 13:35:36.479"
7,"FDI_BI","","T2_BasicEmergency","T2004","Started","2025-2-20 13:35:36.526"
8,"FDI_BI","","T2_BasicEmergency","T2004","Completed","2025-2-20 13:37:24.299"
9,"FDI_BI","","T2_BasicEmergency","T2005","Started","2025-2-20 13:37:24.343"
10,"FDI_BI","","T2_BasicEmergency","T2005","Completed","2025-2-20 13:39:24.487"
11,"FDI_BI","","T2_BasicEmergency","T2005","Completed","2025-2-20 13:39:28.428"
12,"FDI_BI","","T2_BasicEmergency","T2005","Completed","2025-2-20 13:39:31.489"
13,"FDI_BI","","T2_BasicEmergency","00002","Completed","2025-2-20 13:40:26.180"
