id,user_id,experiment_id,scenario_type,event_type,tutorial_item_id,event_datetime
0,"FDI_BI","","T2_BasicEmergency","open","None","2025-2-20 13:39:12.511"
1,"FDI_BI","","T2_BasicEmergency","demand_help","MOV_VirtualWorldLimits","2025-2-20 13:39:23.460"
2,"FDI_BI","","T2_BasicEmergency","demand_help","MOV_VirtualWorldLimits","2025-2-20 13:39:27.472"
3,"FDI_BI","","T2_BasicEmergency","demand_help","MOV_VirtualWorldLimits","2025-2-20 13:39:30.727"
4,"FDI_BI","","T2_BasicEmergency","close","None","2025-2-20 13:39:37.308"
5,"FDI_BI","","T2_BasicEmergency","open","None","2025-2-20 13:39:57.156"
6,"FDI_BI","","T2_BasicEmergency","close","None","2025-2-20 13:40:5.614"
