id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_BL","","S2_BasicEmergency","5","0","start_talk_with_npc","2025-2-21 11:48:18.176"
1,"FDI_BL","","S2_BasicEmergency","5","0","stop_talk_with_npc","2025-2-21 11:48:42.902"
2,"FDI_BL","","S2_BasicEmergency","6","0","start_talk_with_npc","2025-2-21 11:49:10.21"
3,"FDI_BL","","S2_BasicEmergency","6","0","stop_talk_with_npc","2025-2-21 11:49:20.878"
4,"FDI_BL","","S2_BasicEmergency","6","1","start_talk_with_npc","2025-2-21 11:50:20.508"
5,"FDI_BL","","S2_BasicEmergency","6","1","stop_talk_with_npc","2025-2-21 11:50:55.295"
