id,user_id,experiment_id,scenario_type,actor_id,actor_name,dose_rate,dose_absortion,event_datetime
0,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.019842","0.0","2025-2-20 10:34:31.595"
1,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.507309","0.000068","2025-2-20 10:34:32.71"
2,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.500791","0.000138","2025-2-20 10:34:32.572"
3,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.499617","0.00021","2025-2-20 10:34:33.108"
4,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.500745","0.000277","2025-2-20 10:34:33.598"
5,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.500634","0.000351","2025-2-20 10:34:34.178"
6,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.501031","0.000427","2025-2-20 10:34:34.648"
7,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.502482","0.000498","2025-2-20 10:34:35.143"
8,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.502263","0.000568","2025-2-20 10:34:35.654"
9,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.502276","0.000641","2025-2-20 10:34:36.181"
10,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.502726","0.000715","2025-2-20 10:34:36.720"
11,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.502253","0.000782","2025-2-20 10:34:37.284"
12,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.503548","0.000867","2025-2-20 10:34:37.785"
13,"FDI_AF","","T2_BasicEmergency","3","BP_Dosimeter_SABG1000","0.504866","0.000937","2025-2-20 10:34:38.293"
14,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.502092","0.000173","2025-2-20 10:34:38.368"
15,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.49941","0.000183","2025-2-20 10:34:38.467"
16,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.502","0.000201","2025-2-20 10:34:38.592"
17,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.504357","0.000215","2025-2-20 10:34:38.677"
18,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.510476","0.000227","2025-2-20 10:34:38.755"
19,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.513447","0.000232","2025-2-20 10:34:38.805"
20,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.540408","0.000286","2025-2-20 10:34:39.183"
21,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.545791","0.000302","2025-2-20 10:34:39.277"
22,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.549121","0.000308","2025-2-20 10:34:39.330"
23,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.559098","0.000388","2025-2-20 10:34:39.842"
24,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.556458","0.000467","2025-2-20 10:34:40.351"
25,"FDI_AF","","T2_BasicEmergency","2","BP_TrafficCone0","0.554818","0.000489","2025-2-20 10:34:40.496"
