id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_BF","","T1_BasicMechanics","1","0","start_talk_with_npc","2025-2-20 10:14:4.498"
1,"FDI_BF","","T1_BasicMechanics","1","0","stop_talk_with_npc","2025-2-20 10:14:28.210"
