id,user_id,experiment_id,scenario_type,actor_id,dose_rate,dose_absortion,event_datetime
68,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018651","2025-2-18 13:47:4.816"
69,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018654","2025-2-18 13:47:5.317"
70,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018657","2025-2-18 13:47:5.859"
71,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.01866","2025-2-18 13:47:6.399"
72,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018664","2025-2-18 13:47:6.924"
73,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018667","2025-2-18 13:47:7.503"
74,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018779","2025-2-18 13:47:26.114"
75,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018782","2025-2-18 13:47:26.532"
76,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018785","2025-2-18 13:47:27.57"
77,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018788","2025-2-18 13:47:27.631"
78,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018792","2025-2-18 13:47:28.118"
79,"FDI_AD","","S2_BasicEmergency","6","0.021771","0.018795","2025-2-18 13:47:28.675"
80,"FDI_AD","","S2_BasicEmergency","5","0.015765","0.004048","2025-2-18 13:47:34.522"
81,"FDI_AD","","S2_BasicEmergency","5","0.015765","0.00405","2025-2-18 13:47:34.962"
82,"FDI_AD","","S2_BasicEmergency","5","0.015765","0.004052","2025-2-18 13:47:35.451"
83,"FDI_AD","","S2_BasicEmergency","5","0.015765","0.004054","2025-2-18 13:47:35.960"
84,"FDI_AD","","S2_BasicEmergency","5","0.015765","0.004056","2025-2-18 13:47:36.499"
85,"FDI_AD","","S2_BasicEmergency","5","0.015464","0.004138","2025-2-18 13:47:55.321"
86,"FDI_AD","","S2_BasicEmergency","5","0.015464","0.00414","2025-2-18 13:47:55.743"
87,"FDI_AD","","S2_BasicEmergency","5","0.015464","0.004142","2025-2-18 13:47:56.237"
