id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AD","","S2_BasicEmergency","00001","Completed","2025-2-18 13:32:42.910"
1,"FDI_AD","","S2_BasicEmergency","S2001","Completed","2025-2-18 13:35:23.646"
2,"FDI_AD","","S2_BasicEmergency","S2002","Completed","2025-2-18 13:35:33.592"
3,"FDI_AD","","S2_BasicEmergency","S2003","Completed","2025-2-18 13:36:6.794"
4,"FDI_AD","","S2_BasicEmergency","S2004","Completed","2025-2-18 13:38:39.707"
5,"FDI_AD","","S2_BasicEmergency","S2005","Completed","2025-2-18 13:39:19.588"
6,"FDI_AD","","S2_BasicEmergency","S2006","Completed","2025-2-18 13:40:35.68"
7,"FDI_AD","","S2_BasicEmergency","S2007","Completed","2025-2-18 13:42:24.215"
8,"FDI_AD","","S2_BasicEmergency","S2008","Completed","2025-2-18 13:47:44.603"
9,"FDI_AD","","S2_BasicEmergency","S2009","Completed","2025-2-18 13:49:6.879"
10,"FDI_AD","","S2_BasicEmergency","00002","Completed","2025-2-18 13:49:42.398"
