id,user_id,experiment_id,scenario_type,tutorial_item_id,event_type,event_datetime
0,"FDI_BF","","T2_BasicEmergency","RBQ_Functionality","started","2025-2-20 10:20:48.853"
1,"FDI_BF","","T2_BasicEmergency","OI_WalkieTalkie","started","2025-2-20 10:22:31.585"
2,"FDI_BF","","T2_BasicEmergency","OI_SABG100","started","2025-2-20 10:23:57.377"
3,"FDI_BF","","T2_BasicEmergency","OI_EPD","started","2025-2-20 10:24:47.402"
4,"FDI_BF","","T2_BasicEmergency","HP_Functionality","started","2025-2-20 10:25:36.88"
