id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_BG","","S2_BasicEmergency","5","0","start_talk_with_npc","2025-2-20 11:36:23.467"
1,"FDI_BG","","S2_BasicEmergency","5","0","stop_talk_with_npc","2025-2-20 11:36:47.862"
2,"FDI_BG","","S2_BasicEmergency","6","0","start_talk_with_npc","2025-2-20 11:37:13.250"
3,"FDI_BG","","S2_BasicEmergency","6","0","stop_talk_with_npc","2025-2-20 11:37:24.222"
4,"FDI_BG","","S2_BasicEmergency","6","1","start_talk_with_npc","2025-2-20 11:38:13.311"
5,"FDI_BG","","S2_BasicEmergency","6","1","stop_talk_with_npc","2025-2-20 11:38:48.248"
