id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AC","","T2_BasicEmergency","00001","Completed","2025-2-18 12:39:11.821"
1,"FDI_AC","","T2_BasicEmergency","T2001","Started","2025-2-18 12:39:35.252"
2,"FDI_AC","","T2_BasicEmergency","T2001","Completed","2025-2-18 12:43:45.524"
3,"FDI_AC","","T2_BasicEmergency","T2002","Started","2025-2-18 12:43:45.574"
4,"FDI_AC","","T2_BasicEmergency","T2002","Completed","2025-2-18 12:45:32.839"
5,"FDI_AC","","T2_BasicEmergency","T2003","Started","2025-2-18 12:45:32.907"
6,"FDI_AC","","T2_BasicEmergency","T2003","Completed","2025-2-18 12:45:58.98"
7,"FDI_AC","","T2_BasicEmergency","T2004","Started","2025-2-18 12:45:58.150"
8,"FDI_AC","","T2_BasicEmergency","T2004","Completed","2025-2-18 12:46:50.215"
9,"FDI_AC","","T2_BasicEmergency","T2005","Started","2025-2-18 12:46:50.266"
