id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BG","","T1_BasicMechanics","00001","Completed","2025-2-20 11:4:44.422"
1,"FDI_BG","","T1_BasicMechanics","T1001","Started","2025-2-20 11:5:19.978"
2,"FDI_BG","","T1_BasicMechanics","T1001","Completed","2025-2-20 11:9:40.266"
3,"FDI_BG","","T1_BasicMechanics","T1002","Started","2025-2-20 11:9:40.289"
4,"FDI_BG","","T1_BasicMechanics","T1002","Completed","2025-2-20 11:11:50.571"
5,"FDI_BG","","T1_BasicMechanics","T1003","Started","2025-2-20 11:11:50.594"
6,"FDI_BG","","T1_BasicMechanics","T1003","Completed","2025-2-20 11:13:11.913"
7,"FDI_BG","","T1_BasicMechanics","T1004","Started","2025-2-20 11:13:11.940"
8,"FDI_BG","","T1_BasicMechanics","T1004","Completed","2025-2-20 11:14:42.811"
9,"FDI_BG","","T1_BasicMechanics","T1005","Started","2025-2-20 11:14:42.835"
10,"FDI_BG","","T1_BasicMechanics","T1005","Completed","2025-2-20 11:16:54.225"
11,"FDI_BG","","T1_BasicMechanics","00002","Completed","2025-2-20 11:17:16.672"
