id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BK","","T2_BasicEmergency","00001","Completed","2025-2-21 10:25:58.822"
1,"FDI_BK","","T2_BasicEmergency","T2001","Started","2025-2-21 10:26:22.404"
2,"FDI_BK","","T2_BasicEmergency","T2001","Completed","2025-2-21 10:27:42.495"
3,"FDI_BK","","T2_BasicEmergency","T2002","Started","2025-2-21 10:27:42.543"
4,"FDI_BK","","T2_BasicEmergency","T2002","Completed","2025-2-21 10:29:39.274"
5,"FDI_BK","","T2_BasicEmergency","T2003","Started","2025-2-21 10:29:39.323"
6,"FDI_BK","","T2_BasicEmergency","T2003","Completed","2025-2-21 10:31:1.911"
7,"FDI_BK","","T2_BasicEmergency","T2004","Started","2025-2-21 10:31:1.966"
8,"FDI_BK","","T2_BasicEmergency","T2004","Completed","2025-2-21 10:31:48.992"
9,"FDI_BK","","T2_BasicEmergency","T2005","Started","2025-2-21 10:31:49.44"
10,"FDI_BK","","T2_BasicEmergency","T2005","Completed","2025-2-21 10:34:57.553"
11,"FDI_BK","","T2_BasicEmergency","00002","Completed","2025-2-21 10:35:24.998"
