id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AF","","S1_BasicMechanics","00001","Completed","2025-2-20 10:25:43.412"
1,"FDI_AF","","S1_BasicMechanics","S1001","Started","2025-2-20 10:26:7.149"
2,"FDI_AF","","S1_BasicMechanics","S1001","Completed","2025-2-20 10:26:13.616"
3,"FDI_AF","","S1_BasicMechanics","S1002","Started","2025-2-20 10:26:13.633"
4,"FDI_AF","","S1_BasicMechanics","S1002","Completed","2025-2-20 10:26:46.639"
5,"FDI_AF","","S1_BasicMechanics","S1003","Started","2025-2-20 10:26:46.657"
6,"FDI_AF","","S1_BasicMechanics","S1003","Completed","2025-2-20 10:30:9.787"
7,"FDI_AF","","S1_BasicMechanics","S1004","Started","2025-2-20 10:30:9.805"
8,"FDI_AF","","S1_BasicMechanics","S1004","Completed","2025-2-20 10:30:45.501"
9,"FDI_AF","","S1_BasicMechanics","S1005","Started","2025-2-20 10:30:45.521"
10,"FDI_AF","","S1_BasicMechanics","S1005","Completed","2025-2-20 10:32:13.695"
11,"FDI_AF","","S1_BasicMechanics","00002","Completed","2025-2-20 10:32:13.712"
