id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AK","","S1_BasicMechanics","00001","Completed","2025-2-21 11:23:4.548"
1,"FDI_AK","","S1_BasicMechanics","S1001","Started","2025-2-21 11:23:27.953"
2,"FDI_AK","","S1_BasicMechanics","S1001","Completed","2025-2-21 11:24:35.665"
3,"FDI_AK","","S1_BasicMechanics","S1002","Started","2025-2-21 11:24:35.681"
4,"FDI_AK","","S1_BasicMechanics","S1002","Completed","2025-2-21 11:25:21.644"
5,"FDI_AK","","S1_BasicMechanics","S1003","Started","2025-2-21 11:25:21.659"
6,"FDI_AK","","S1_BasicMechanics","S1003","Completed","2025-2-21 11:28:37.919"
7,"FDI_AK","","S1_BasicMechanics","S1004","Started","2025-2-21 11:28:37.940"
8,"FDI_AK","","S1_BasicMechanics","S1004","Completed","2025-2-21 11:29:21.993"
9,"FDI_AK","","S1_BasicMechanics","S1005","Started","2025-2-21 11:29:22.9"
10,"FDI_AK","","S1_BasicMechanics","S1005","Completed","2025-2-21 11:30:12.751"
11,"FDI_AK","","S1_BasicMechanics","00002","Completed","2025-2-21 11:30:12.772"
