id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BH","","T1_BasicMechanics","00001","Completed","2025-2-20 12:6:44.645"
1,"FDI_BH","","T1_BasicMechanics","T1001","Started","2025-2-20 12:7:20.0"
2,"FDI_BH","","T1_BasicMechanics","T1001","Completed","2025-2-20 12:9:37.578"
3,"FDI_BH","","T1_BasicMechanics","T1002","Started","2025-2-20 12:9:37.603"
4,"FDI_BH","","T1_BasicMechanics","T1002","Completed","2025-2-20 12:12:43.419"
5,"FDI_BH","","T1_BasicMechanics","T1003","Started","2025-2-20 12:12:43.444"
6,"FDI_BH","","T1_BasicMechanics","T1003","Completed","2025-2-20 12:15:42.930"
7,"FDI_BH","","T1_BasicMechanics","T1004","Started","2025-2-20 12:15:42.957"
8,"FDI_BH","","T1_BasicMechanics","T1004","Completed","2025-2-20 12:16:50.58"
9,"FDI_BH","","T1_BasicMechanics","T1005","Started","2025-2-20 12:16:50.87"
10,"FDI_BH","","T1_BasicMechanics","T1005","Completed","2025-2-20 12:18:43.801"
11,"FDI_BH","","T1_BasicMechanics","00002","Completed","2025-2-20 12:19:45.694"
