id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_BK","","S1_BasicMechanics","2","0","start_talk_with_npc","2025-2-21 10:21:39.370"
1,"FDI_BK","","S1_BasicMechanics","2","0","stop_talk_with_npc","2025-2-21 10:22:8.957"
2,"FDI_BK","","S1_BasicMechanics","2","2","start_talk_with_npc","2025-2-21 10:24:45.403"
3,"FDI_BK","","S1_BasicMechanics","2","2","stop_talk_with_npc","2025-2-21 10:25:2.919"
