id,user_id,experiment_id,scenario_type,event_type,actor_id,num_of_actors,event_datetime
0,"FDI_AK","","S2_BasicEmergency","increase","[5]","[1]","2025-2-21 11:52:23.716"
1,"FDI_AK","","S2_BasicEmergency","increase","[5]","[2]","2025-2-21 11:52:24.125"
2,"FDI_AK","","S2_BasicEmergency","decrease","[5]","[1]","2025-2-21 11:52:25.824"
3,"FDI_AK","","S2_BasicEmergency","pick","[1]","[5]","2025-2-21 11:52:28.705"
4,"FDI_AK","","S2_BasicEmergency","increase","[4]","[1]","2025-2-21 11:54:35.482"
5,"FDI_AK","","S2_BasicEmergency","pick","[1]","[4]","2025-2-21 11:54:38.288"
