id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AI","","S2_BasicEmergency","00001","Completed","2025-2-20 13:36:22.147"
1,"FDI_AI","","S2_BasicEmergency","S2001","Completed","2025-2-20 13:38:54.854"
2,"FDI_AI","","S2_BasicEmergency","S2002","Completed","2025-2-20 13:39:14.49"
3,"FDI_AI","","S2_BasicEmergency","S2003","Completed","2025-2-20 13:39:49.691"
4,"FDI_AI","","S2_BasicEmergency","S2004","Completed","2025-2-20 13:41:11.557"
5,"FDI_AI","","S2_BasicEmergency","S2005","Completed","2025-2-20 13:42:20.147"
6,"FDI_AI","","S2_BasicEmergency","S2006","Completed","2025-2-20 13:43:6.958"
7,"FDI_AI","","S2_BasicEmergency","S2007","Completed","2025-2-20 13:43:51.902"
8,"FDI_AI","","S2_BasicEmergency","S2008","Completed","2025-2-20 13:44:3.467"
9,"FDI_AI","","S2_BasicEmergency","S2009","Completed","2025-2-20 13:46:6.270"
10,"FDI_AI","","S2_BasicEmergency","00002","Completed","2025-2-20 13:46:35.188"
