id,user_id,experiment_id,scenario_type,actor_id,dose_rate,dose_absortion,event_datetime
0,"FDI_AI","","S2_BasicEmergency","6","0.021877","0.012802","2025-2-20 13:43:51.938"
1,"FDI_AI","","S2_BasicEmergency","6","0.021877","0.012805","2025-2-20 13:43:52.343"
2,"FDI_AI","","S2_BasicEmergency","6","0.021877","0.012808","2025-2-20 13:43:52.857"
3,"FDI_AI","","S2_BasicEmergency","6","0.021877","0.012811","2025-2-20 13:43:53.419"
4,"FDI_AI","","S2_BasicEmergency","6","0.021877","0.012815","2025-2-20 13:43:53.996"
5,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012919","2025-2-20 13:44:11.141"
6,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012922","2025-2-20 13:44:11.572"
7,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012925","2025-2-20 13:44:12.97"
8,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012928","2025-2-20 13:44:12.594"
9,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012931","2025-2-20 13:44:13.117"
10,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012935","2025-2-20 13:44:13.631"
11,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012938","2025-2-20 13:44:14.145"
12,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012941","2025-2-20 13:44:14.647"
13,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012944","2025-2-20 13:44:15.171"
14,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012947","2025-2-20 13:44:15.671"
15,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.01295","2025-2-20 13:44:16.200"
16,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012953","2025-2-20 13:44:16.732"
17,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012957","2025-2-20 13:44:17.264"
18,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.01296","2025-2-20 13:44:17.763"
19,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012963","2025-2-20 13:44:18.286"
20,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012966","2025-2-20 13:44:18.793"
21,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012969","2025-2-20 13:44:19.290"
22,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012972","2025-2-20 13:44:19.791"
23,"FDI_AI","","S2_BasicEmergency","6","0.021897","0.012975","2025-2-20 13:44:20.309"
