id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BA","","S1_BasicMechanics","00001","Completed","2025-2-18 10:24:51.357"
1,"FDI_BA","","S1_BasicMechanics","S1001","Started","2025-2-18 10:25:14.944"
2,"FDI_BA","","S1_BasicMechanics","S1001","Completed","2025-2-18 10:25:25.353"
3,"FDI_BA","","S1_BasicMechanics","S1002","Started","2025-2-18 10:25:25.369"
4,"FDI_BA","","S1_BasicMechanics","S1002","Completed","2025-2-18 10:25:57.560"
5,"FDI_BA","","S1_BasicMechanics","S1003","Started","2025-2-18 10:25:57.572"
6,"FDI_BA","","S1_BasicMechanics","S1003","Completed","2025-2-18 10:28:57.698"
7,"FDI_BA","","S1_BasicMechanics","S1004","Started","2025-2-18 10:28:57.716"
8,"FDI_BA","","S1_BasicMechanics","S1004","Completed","2025-2-18 10:29:22.754"
9,"FDI_BA","","S1_BasicMechanics","S1005","Started","2025-2-18 10:29:22.769"
10,"FDI_BA","","S1_BasicMechanics","S1005","Completed","2025-2-18 10:29:46.435"
11,"FDI_BA","","S1_BasicMechanics","00002","Completed","2025-2-18 10:29:46.451"
