id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BB","","S1_BasicMechanics","00001","Completed","2025-2-18 11:27:45.727"
1,"FDI_BB","","S1_BasicMechanics","S1001","Started","2025-2-18 11:28:9.344"
2,"FDI_BB","","S1_BasicMechanics","S1001","Completed","2025-2-18 11:28:46.443"
3,"FDI_BB","","S1_BasicMechanics","S1002","Started","2025-2-18 11:28:46.456"
4,"FDI_BB","","S1_BasicMechanics","S1002","Completed","2025-2-18 11:30:9.618"
5,"FDI_BB","","S1_BasicMechanics","S1003","Started","2025-2-18 11:30:9.631"
6,"FDI_BB","","S1_BasicMechanics","S1003","Completed","2025-2-18 11:33:21.589"
7,"FDI_BB","","S1_BasicMechanics","S1004","Started","2025-2-18 11:33:21.603"
8,"FDI_BB","","S1_BasicMechanics","S1004","Completed","2025-2-18 11:33:47.876"
9,"FDI_BB","","S1_BasicMechanics","S1005","Started","2025-2-18 11:33:47.890"
10,"FDI_BB","","S1_BasicMechanics","S1005","Completed","2025-2-18 11:34:17.836"
11,"FDI_BB","","S1_BasicMechanics","00002","Completed","2025-2-18 11:34:17.850"
