id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AI","","S1_BasicMechanics","00001","Completed","2025-2-20 13:14:0.211"
1,"FDI_AI","","S1_BasicMechanics","S1001","Started","2025-2-20 13:14:23.821"
2,"FDI_AI","","S1_BasicMechanics","S1001","Completed","2025-2-20 13:14:34.565"
3,"FDI_AI","","S1_BasicMechanics","S1002","Started","2025-2-20 13:14:34.581"
4,"FDI_AI","","S1_BasicMechanics","S1002","Completed","2025-2-20 13:15:18.920"
5,"FDI_AI","","S1_BasicMechanics","S1003","Started","2025-2-20 13:15:18.935"
6,"FDI_AI","","S1_BasicMechanics","S1003","Completed","2025-2-20 13:18:14.839"
7,"FDI_AI","","S1_BasicMechanics","S1004","Started","2025-2-20 13:18:14.855"
8,"FDI_AI","","S1_BasicMechanics","S1004","Completed","2025-2-20 13:18:36.915"
9,"FDI_AI","","S1_BasicMechanics","S1005","Started","2025-2-20 13:18:36.934"
10,"FDI_AI","","S1_BasicMechanics","S1005","Completed","2025-2-20 13:19:54.793"
11,"FDI_AI","","S1_BasicMechanics","00002","Completed","2025-2-20 13:19:54.814"
