id,user_id,experiment_id,scenario_type,tutorial_item_id,event_type,event_datetime
0,"FDI_BD","","T1_BasicMechanics","MOV_VirtualWorld","started","2025-2-18 13:5:4.507"
1,"FDI_BD","","T1_BasicMechanics","OI_Detection","started","2025-2-18 13:10:37.943"
2,"FDI_BD","","T1_BasicMechanics","OI_GrabRelease","started","2025-2-18 13:14:1.193"
3,"FDI_BD","","T1_BasicMechanics","OI_Placement","started","2025-2-18 13:16:18.755"
4,"FDI_BD","","T1_BasicMechanics","CI_Conversation","started","2025-2-18 13:17:34.435"
