id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BD","","T1_BasicMechanics","00001","Completed","2025-2-18 13:3:53.711"
1,"FDI_BD","","T1_BasicMechanics","T1001","Started","2025-2-18 13:4:29.71"
2,"FDI_BD","","T1_BasicMechanics","T1001","Completed","2025-2-18 13:10:13.743"
3,"FDI_BD","","T1_BasicMechanics","T1002","Started","2025-2-18 13:10:13.775"
4,"FDI_BD","","T1_BasicMechanics","T1002","Completed","2025-2-18 13:13:28.569"
5,"FDI_BD","","T1_BasicMechanics","T1003","Started","2025-2-18 13:13:28.602"
6,"FDI_BD","","T1_BasicMechanics","T1003","Completed","2025-2-18 13:16:0.260"
7,"FDI_BD","","T1_BasicMechanics","T1004","Started","2025-2-18 13:16:0.307"
8,"FDI_BD","","T1_BasicMechanics","T1004","Completed","2025-2-18 13:17:19.99"
9,"FDI_BD","","T1_BasicMechanics","T1005","Started","2025-2-18 13:17:19.133"
10,"FDI_BD","","T1_BasicMechanics","T1005","Completed","2025-2-18 13:18:38.387"
11,"FDI_BD","","T1_BasicMechanics","00002","Completed","2025-2-18 13:19:15.376"
