id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AK","","T2_BasicEmergency","00001","Completed","2025-2-21 11:30:21.925"
1,"FDI_AK","","T2_BasicEmergency","T2001","Started","2025-2-21 11:30:45.416"
2,"FDI_AK","","T2_BasicEmergency","T2001","Completed","2025-2-21 11:31:51.414"
3,"FDI_AK","","T2_BasicEmergency","T2002","Started","2025-2-21 11:31:51.477"
4,"FDI_AK","","T2_BasicEmergency","T2002","Completed","2025-2-21 11:33:15.281"
5,"FDI_AK","","T2_BasicEmergency","T2003","Started","2025-2-21 11:33:15.343"
6,"FDI_AK","","T2_BasicEmergency","T2003","Completed","2025-2-21 11:34:54.490"
7,"FDI_AK","","T2_BasicEmergency","T2004","Started","2025-2-21 11:34:54.564"
8,"FDI_AK","","T2_BasicEmergency","T2004","Completed","2025-2-21 11:35:31.333"
9,"FDI_AK","","T2_BasicEmergency","T2005","Started","2025-2-21 11:35:31.411"
10,"FDI_AK","","T2_BasicEmergency","T2005","Completed","2025-2-21 11:49:27.907"
11,"FDI_AK","","T2_BasicEmergency","00002","Completed","2025-2-21 11:50:21.148"
