id,user_id,experiment_id,scenario_type,actor_id,actor_name,dose_rate,dose_absortion,event_datetime
0,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.000073","0.0","2025-2-21 10:43:0.211"
1,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.004829","0.000001","2025-2-21 10:43:0.681"
2,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.004919","0.000001","2025-2-21 10:43:1.178"
3,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.0051","0.000002","2025-2-21 10:43:1.691"
4,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.005138","0.000003","2025-2-21 10:43:2.284"
5,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.005125","0.000004","2025-2-21 10:43:2.782"
6,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.006224","0.000004","2025-2-21 10:43:3.286"
7,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.005945","0.000005","2025-2-21 10:43:3.814"
8,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.005906","0.000006","2025-2-21 10:43:4.336"
9,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.006055","0.000007","2025-2-21 10:43:4.879"
10,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.006204","0.000008","2025-2-21 10:43:5.386"
11,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.00622","0.000009","2025-2-21 10:43:5.889"
12,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.007872","0.00001","2025-2-21 10:43:6.408"
13,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.007884","0.000011","2025-2-21 10:43:6.933"
14,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.010497","0.000012","2025-2-21 10:43:7.484"
15,"FDI_BK","","S2_BasicEmergency","3","BP_Dosimeter_SABG100_C_0","0.01054","0.000014","2025-2-21 10:43:7.964"
16,"FDI_BK","","S2_BasicEmergency","11","BP_RadiationEmissionPoint","421.8","56.945331","2025-2-21 10:43:43.589"
17,"FDI_BK","","S2_BasicEmergency","11","BP_RadiationEmissionPoint","421.8","57.208251","2025-2-21 10:43:45.811"
18,"FDI_BK","","S2_BasicEmergency","11","BP_RadiationEmissionPoint","421.8","57.264151","2025-2-21 10:43:46.288"
19,"FDI_BK","","S2_BasicEmergency","11","BP_RadiationEmissionPoint","421.8","57.325107","2025-2-21 10:43:46.814"
20,"FDI_BK","","S2_BasicEmergency","11","BP_RadiationEmissionPoint","421.8","57.385083","2025-2-21 10:43:47.322"
21,"FDI_BK","","S2_BasicEmergency","11","BP_RadiationEmissionPoint","421.8","57.443743","2025-2-21 10:43:47.826"
22,"FDI_BK","","S2_BasicEmergency","11","BP_RadiationEmissionPoint","421.8","57.502612","2025-2-21 10:43:48.327"
23,"FDI_BK","","S2_BasicEmergency","11","BP_RadiationEmissionPoint","421.8","57.562973","2025-2-21 10:43:48.837"
24,"FDI_BK","","S2_BasicEmergency","11","BP_RadiationEmissionPoint","421.8","57.624311","2025-2-21 10:43:49.386"
