id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AG","","T1_BasicMechanics","00001","Completed","2025-2-20 11:11:18.817"
1,"FDI_AG","","T1_BasicMechanics","T1001","Started","2025-2-20 11:11:54.99"
2,"FDI_AG","","T1_BasicMechanics","T1001","Completed","2025-2-20 11:21:21.750"
3,"FDI_AG","","T1_BasicMechanics","T1002","Started","2025-2-20 11:21:21.794"
4,"FDI_AG","","T1_BasicMechanics","T1002","Completed","2025-2-20 11:22:15.594"
5,"FDI_AG","","T1_BasicMechanics","T1003","Started","2025-2-20 11:22:15.646"
6,"FDI_AG","","T1_BasicMechanics","T1003","Completed","2025-2-20 11:22:38.103"
7,"FDI_AG","","T1_BasicMechanics","T1004","Started","2025-2-20 11:22:38.148"
8,"FDI_AG","","T1_BasicMechanics","T1004","Completed","2025-2-20 11:23:15.40"
9,"FDI_AG","","T1_BasicMechanics","T1005","Started","2025-2-20 11:23:15.83"
10,"FDI_AG","","T1_BasicMechanics","T1005","Completed","2025-2-20 11:24:0.840"
11,"FDI_AG","","T1_BasicMechanics","00002","Completed","2025-2-20 11:24:23.69"
