id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AD","","T2_BasicEmergency","00001","Completed","2025-2-18 13:24:28.32"
1,"FDI_AD","","T2_BasicEmergency","T2001","Started","2025-2-18 13:24:51.700"
2,"FDI_AD","","T2_BasicEmergency","T2001","Completed","2025-2-18 13:25:53.257"
3,"FDI_AD","","T2_BasicEmergency","T2002","Started","2025-2-18 13:25:53.321"
4,"FDI_AD","","T2_BasicEmergency","T2002","Completed","2025-2-18 13:27:38.889"
5,"FDI_AD","","T2_BasicEmergency","T2003","Started","2025-2-18 13:27:38.956"
6,"FDI_AD","","T2_BasicEmergency","T2003","Completed","2025-2-18 13:28:29.276"
7,"FDI_AD","","T2_BasicEmergency","T2004","Started","2025-2-18 13:28:29.336"
8,"FDI_AD","","T2_BasicEmergency","T2004","Completed","2025-2-18 13:29:3.428"
9,"FDI_AD","","T2_BasicEmergency","T2005","Started","2025-2-18 13:29:3.508"
10,"FDI_AD","","T2_BasicEmergency","T2005","Completed","2025-2-18 13:31:26.453"
11,"FDI_AD","","T2_BasicEmergency","00002","Completed","2025-2-18 13:32:4.609"
