id,user_id,experiment_id,scenario_type,event_type,tutorial_item_id,event_datetime
0,"FDI_BG","","T2_BasicEmergency","open","None","2025-2-20 11:31:53.530"
1,"FDI_BG","","T2_BasicEmergency","close","None","2025-2-20 11:32:1.696"
2,"FDI_BG","","T2_BasicEmergency","open","None","2025-2-20 11:32:1.982"
3,"FDI_BG","","T2_BasicEmergency","demand_help","MOV_VirtualWorldLimits","2025-2-20 11:32:4.684"
4,"FDI_BG","","T2_BasicEmergency","close","None","2025-2-20 11:32:9.661"
