id,user_id,experiment_id,scenario_type,actor_id,dose_rate,dose_absortion,event_datetime
0,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011738","2025-2-20 12:41:52.377"
1,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.01174","2025-2-20 12:41:52.649"
2,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011743","2025-2-20 12:41:53.237"
3,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011747","2025-2-20 12:41:53.722"
4,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.01175","2025-2-20 12:41:54.220"
5,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011753","2025-2-20 12:41:54.758"
6,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011753","2025-2-20 12:41:54.801"
7,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011753","2025-2-20 12:41:54.859"
8,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011756","2025-2-20 12:41:55.294"
9,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.01176","2025-2-20 12:41:55.931"
10,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.01176","2025-2-20 12:41:56.34"
11,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011777","2025-2-20 12:41:58.744"
12,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011777","2025-2-20 12:41:58.772"
13,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011777","2025-2-20 12:41:58.869"
14,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011778","2025-2-20 12:41:58.918"
15,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011778","2025-2-20 12:41:59.224"
16,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.01178","2025-2-20 12:41:59.388"
17,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.01179","2025-2-20 12:42:0.984"
18,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.01179","2025-2-20 12:42:1.34"
19,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011791","2025-2-20 12:42:1.91"
20,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011792","2025-2-20 12:42:1.425"
21,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011793","2025-2-20 12:42:1.478"
22,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011793","2025-2-20 12:42:1.531"
23,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011794","2025-2-20 12:42:1.588"
24,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011806","2025-2-20 12:42:3.659"
25,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011806","2025-2-20 12:42:3.735"
26,"FDI_BH","","S2_BasicEmergency","6","0.021489","0.011807","2025-2-20 12:42:3.792"
27,"FDI_BH","","S2_BasicEmergency","5","0.01592","0.001983","2025-2-20 12:42:10.934"
28,"FDI_BH","","S2_BasicEmergency","5","0.01592","0.002083","2025-2-20 12:42:33.522"
29,"FDI_BH","","S2_BasicEmergency","5","0.01592","0.002114","2025-2-20 12:42:40.543"
30,"FDI_BH","","S2_BasicEmergency","5","0.01592","0.002116","2025-2-20 12:42:41.30"
31,"FDI_BH","","S2_BasicEmergency","5","0.015915","0.002214","2025-2-20 12:43:3.271"
32,"FDI_BH","","S2_BasicEmergency","5","0.015915","0.002217","2025-2-20 12:43:3.730"
33,"FDI_BH","","S2_BasicEmergency","5","0.015915","0.002219","2025-2-20 12:43:4.237"
