id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BD","","T2_BasicEmergency","00001","Completed","2025-2-18 13:24:26.817"
1,"FDI_BD","","T2_BasicEmergency","T2001","Started","2025-2-18 13:24:50.410"
2,"FDI_BD","","T2_BasicEmergency","T2001","Completed","2025-2-18 13:27:43.975"
3,"FDI_BD","","T2_BasicEmergency","T2002","Started","2025-2-18 13:27:44.42"
4,"FDI_BD","","T2_BasicEmergency","T2002","Completed","2025-2-18 13:29:48.679"
5,"FDI_BD","","T2_BasicEmergency","T2003","Started","2025-2-18 13:29:48.762"
6,"FDI_BD","","T2_BasicEmergency","T2003","Completed","2025-2-18 13:31:0.961"
7,"FDI_BD","","T2_BasicEmergency","T2004","Started","2025-2-18 13:31:1.23"
8,"FDI_BD","","T2_BasicEmergency","T2004","Completed","2025-2-18 13:32:3.684"
9,"FDI_BD","","T2_BasicEmergency","T2005","Started","2025-2-18 13:32:3.747"
10,"FDI_BD","","T2_BasicEmergency","T2005","Completed","2025-2-18 13:36:9.784"
11,"FDI_BD","","T2_BasicEmergency","00002","Completed","2025-2-18 13:36:37.910"
