id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BJ","","S1_BasicMechanics","00001","Completed","2025-2-20 14:21:55.991"
1,"FDI_BJ","","S1_BasicMechanics","S1001","Started","2025-2-20 14:22:19.458"
2,"FDI_BJ","","S1_BasicMechanics","S1001","Completed","2025-2-20 14:22:23.347"
3,"FDI_BJ","","S1_BasicMechanics","S1002","Started","2025-2-20 14:22:23.361"
4,"FDI_BJ","","S1_BasicMechanics","S1002","Completed","2025-2-20 14:23:8.205"
5,"FDI_BJ","","S1_BasicMechanics","S1003","Started","2025-2-20 14:23:8.218"
6,"FDI_BJ","","S1_BasicMechanics","S1003","Completed","2025-2-20 14:25:56.94"
7,"FDI_BJ","","S1_BasicMechanics","S1004","Started","2025-2-20 14:25:56.107"
8,"FDI_BJ","","S1_BasicMechanics","S1004","Completed","2025-2-20 14:26:18.995"
9,"FDI_BJ","","S1_BasicMechanics","S1005","Started","2025-2-20 14:26:19.9"
10,"FDI_BJ","","S1_BasicMechanics","S1005","Completed","2025-2-20 14:26:42.567"
11,"FDI_BJ","","S1_BasicMechanics","00002","Completed","2025-2-20 14:26:42.580"
