id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_AB","","S1_BasicMechanics","2","0","start_talk_with_npc","2025-2-18 11:40:1.507"
1,"FDI_AB","","S1_BasicMechanics","2","0","stop_talk_with_npc","2025-2-18 11:40:31.692"
2,"FDI_AB","","S1_BasicMechanics","2","2","start_talk_with_npc","2025-2-18 11:45:34.806"
3,"FDI_AB","","S1_BasicMechanics","2","2","stop_talk_with_npc","2025-2-18 11:45:52.634"
