id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_AF","","T1_BasicMechanics","1","0","start_talk_with_npc","2025-2-20 10:24:52.938"
1,"FDI_AF","","T1_BasicMechanics","1","0","stop_talk_with_npc","2025-2-20 10:25:17.112"
