id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_BL","","T1_BasicMechanics","1","0","start_talk_with_npc","2025-2-21 11:28:36.33"
1,"FDI_BL","","T1_BasicMechanics","1","0","stop_talk_with_npc","2025-2-21 11:29:0.90"
