id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BH","","S1_BasicMechanics","00001","Completed","2025-2-20 12:19:48.278"
1,"FDI_BH","","S1_BasicMechanics","S1001","Started","2025-2-20 12:20:12.27"
2,"FDI_BH","","S1_BasicMechanics","S1001","Completed","2025-2-20 12:20:16.80"
3,"FDI_BH","","S1_BasicMechanics","S1002","Started","2025-2-20 12:20:16.95"
4,"FDI_BH","","S1_BasicMechanics","S1002","Completed","2025-2-20 12:20:58.955"
5,"FDI_BH","","S1_BasicMechanics","S1003","Started","2025-2-20 12:20:58.971"
6,"FDI_BH","","S1_BasicMechanics","S1003","Completed","2025-2-20 12:26:40.845"
7,"FDI_BH","","S1_BasicMechanics","S1004","Started","2025-2-20 12:26:40.860"
8,"FDI_BH","","S1_BasicMechanics","S1004","Completed","2025-2-20 12:27:4.992"
9,"FDI_BH","","S1_BasicMechanics","S1005","Started","2025-2-20 12:27:5.6"
10,"FDI_BH","","S1_BasicMechanics","S1005","Completed","2025-2-20 12:27:31.742"
11,"FDI_BH","","S1_BasicMechanics","00002","Completed","2025-2-20 12:27:31.757"
