id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BI","","S1_BasicMechanics","00001","Completed","2025-2-20 13:27:9.521"
1,"FDI_BI","","S1_BasicMechanics","S1001","Started","2025-2-20 13:27:33.76"
2,"FDI_BI","","S1_BasicMechanics","S1001","Completed","2025-2-20 13:27:46.28"
3,"FDI_BI","","S1_BasicMechanics","S1002","Started","2025-2-20 13:27:46.44"
4,"FDI_BI","","S1_BasicMechanics","S1002","Completed","2025-2-20 13:28:25.864"
5,"FDI_BI","","S1_BasicMechanics","S1003","Started","2025-2-20 13:28:25.877"
6,"FDI_BI","","S1_BasicMechanics","S1003","Completed","2025-2-20 13:30:34.108"
7,"FDI_BI","","S1_BasicMechanics","S1004","Started","2025-2-20 13:30:34.121"
8,"FDI_BI","","S1_BasicMechanics","S1004","Completed","2025-2-20 13:30:58.469"
9,"FDI_BI","","S1_BasicMechanics","S1005","Started","2025-2-20 13:30:58.483"
10,"FDI_BI","","S1_BasicMechanics","S1005","Completed","2025-2-20 13:31:20.430"
11,"FDI_BI","","S1_BasicMechanics","00002","Completed","2025-2-20 13:31:20.444"
