id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AA","","T1_BasicMechanics","00001","Completed","2025-2-18 10:36:6.623"
1,"FDI_AA","","T1_BasicMechanics","T1001","Completed","2025-2-18 10:36:7.467"
2,"FDI_AA","","T1_BasicMechanics","T1002","Started","2025-2-18 10:36:7.482"
3,"FDI_AA","","T1_BasicMechanics","00001","Completed","2025-2-18 10:36:8.505"
4,"FDI_AA","","T1_BasicMechanics","T1001","Started","2025-2-18 10:36:41.908"
5,"FDI_AA","","T1_BasicMechanics","T1002","Completed","2025-2-18 10:36:43.752"
6,"FDI_AA","","T1_BasicMechanics","T1003","Started","2025-2-18 10:36:43.785"
7,"FDI_AA","","T1_BasicMechanics","00001","Completed","2025-2-18 10:36:53.443"
8,"FDI_AA","","T1_BasicMechanics","00001","Completed","2025-2-18 10:36:55.651"
