id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_BE","","S2_BasicEmergency","5","0","start_talk_with_npc","2025-2-18 14:45:44.371"
1,"FDI_BE","","S2_BasicEmergency","5","0","stop_talk_with_npc","2025-2-18 14:46:9.150"
2,"FDI_BE","","S2_BasicEmergency","6","0","start_talk_with_npc","2025-2-18 14:47:32.601"
3,"FDI_BE","","S2_BasicEmergency","6","0","stop_talk_with_npc","2025-2-18 14:47:43.787"
4,"FDI_BE","","S2_BasicEmergency","6","1","start_talk_with_npc","2025-2-18 14:48:13.395"
5,"FDI_BE","","S2_BasicEmergency","6","1","stop_talk_with_npc","2025-2-18 14:48:48.946"
