id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BH","","T2_BasicEmergency","00001","Completed","2025-2-20 12:27:35.692"
1,"FDI_BH","","T2_BasicEmergency","T2001","Started","2025-2-20 12:27:59.73"
2,"FDI_BH","","T2_BasicEmergency","T2001","Completed","2025-2-20 12:29:12.358"
3,"FDI_BH","","T2_BasicEmergency","T2002","Started","2025-2-20 12:29:12.406"
4,"FDI_BH","","T2_BasicEmergency","T2002","Completed","2025-2-20 12:30:36.786"
5,"FDI_BH","","T2_BasicEmergency","T2003","Started","2025-2-20 12:30:36.831"
6,"FDI_BH","","T2_BasicEmergency","T2003","Completed","2025-2-20 12:31:28.484"
7,"FDI_BH","","T2_BasicEmergency","T2004","Started","2025-2-20 12:31:28.533"
8,"FDI_BH","","T2_BasicEmergency","T2004","Completed","2025-2-20 12:32:26.986"
9,"FDI_BH","","T2_BasicEmergency","T2005","Started","2025-2-20 12:32:27.40"
10,"FDI_BH","","T2_BasicEmergency","T2005","Completed","2025-2-20 12:34:15.277"
11,"FDI_BH","","T2_BasicEmergency","00002","Completed","2025-2-20 12:34:40.949"
