id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AI","","T1_BasicMechanics","00001","Completed","2025-2-20 13:5:5.913"
1,"FDI_AI","","T1_BasicMechanics","T1001","Started","2025-2-20 13:5:41.261"
2,"FDI_AI","","T1_BasicMechanics","T1001","Completed","2025-2-20 13:7:27.615"
3,"FDI_AI","","T1_BasicMechanics","T1002","Started","2025-2-20 13:7:27.673"
4,"FDI_AI","","T1_BasicMechanics","T1002","Completed","2025-2-20 13:10:7.277"
5,"FDI_AI","","T1_BasicMechanics","T1003","Started","2025-2-20 13:10:7.308"
6,"FDI_AI","","T1_BasicMechanics","T1003","Completed","2025-2-20 13:10:56.131"
7,"FDI_AI","","T1_BasicMechanics","T1004","Started","2025-2-20 13:10:56.175"
8,"FDI_AI","","T1_BasicMechanics","T1004","Completed","2025-2-20 13:12:20.660"
9,"FDI_AI","","T1_BasicMechanics","T1005","Started","2025-2-20 13:12:20.697"
10,"FDI_AI","","T1_BasicMechanics","T1005","Completed","2025-2-20 13:13:1.644"
11,"FDI_AI","","T1_BasicMechanics","00002","Completed","2025-2-20 13:13:51.581"
