id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BE","","T1_BasicMechanics","00001","Completed","2025-2-18 14:8:27.529"
1,"FDI_BE","","T1_BasicMechanics","T1001","Started","2025-2-18 14:9:2.836"
2,"FDI_BE","","T1_BasicMechanics","T1001","Completed","2025-2-18 14:17:25.918"
3,"FDI_BE","","T1_BasicMechanics","T1002","Started","2025-2-18 14:17:25.970"
4,"FDI_BE","","T1_BasicMechanics","T1002","Completed","2025-2-18 14:19:5.990"
5,"FDI_BE","","T1_BasicMechanics","T1003","Started","2025-2-18 14:19:6.31"
6,"FDI_BE","","T1_BasicMechanics","T1003","Completed","2025-2-18 14:21:7.527"
7,"FDI_BE","","T1_BasicMechanics","T1004","Started","2025-2-18 14:21:7.564"
8,"FDI_BE","","T1_BasicMechanics","T1004","Completed","2025-2-18 14:23:32.895"
9,"FDI_BE","","T1_BasicMechanics","T1005","Started","2025-2-18 14:23:32.925"
10,"FDI_BE","","T1_BasicMechanics","T1005","Completed","2025-2-18 14:25:9.789"
11,"FDI_BE","","T1_BasicMechanics","00002","Completed","2025-2-18 14:25:33.368"
