id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_AE","","S1_BasicMechanics","00001","Completed","2025-2-18 14:38:17.923"
1,"FDI_AE","","S1_BasicMechanics","S1001","Started","2025-2-18 14:38:41.672"
2,"FDI_AE","","S1_BasicMechanics","S1001","Completed","2025-2-18 14:38:57.717"
3,"FDI_AE","","S1_BasicMechanics","S1002","Started","2025-2-18 14:38:57.741"
4,"FDI_AE","","S1_BasicMechanics","S1002","Completed","2025-2-18 14:39:27.761"
5,"FDI_AE","","S1_BasicMechanics","S1003","Started","2025-2-18 14:39:27.785"
6,"FDI_AE","","S1_BasicMechanics","S1003","Completed","2025-2-18 14:43:40.167"
7,"FDI_AE","","S1_BasicMechanics","S1004","Started","2025-2-18 14:43:40.190"
8,"FDI_AE","","S1_BasicMechanics","S1004","Completed","2025-2-18 14:44:39.875"
9,"FDI_AE","","S1_BasicMechanics","S1005","Started","2025-2-18 14:44:39.899"
10,"FDI_AE","","S1_BasicMechanics","S1005","Completed","2025-2-18 14:45:45.557"
11,"FDI_AE","","S1_BasicMechanics","00002","Completed","2025-2-18 14:45:45.583"
