id,user_id,experiment_id,scenario_type,actor_id,conversation_index,event_type,event_datetime
0,"FDI_AE","","S1_BasicMechanics","2","0","start_talk_with_npc","2025-2-18 14:38:57.812"
1,"FDI_AE","","S1_BasicMechanics","2","0","stop_talk_with_npc","2025-2-18 14:39:27.736"
2,"FDI_AE","","S1_BasicMechanics","2","2","start_talk_with_npc","2025-2-18 14:44:22.114"
3,"FDI_AE","","S1_BasicMechanics","2","2","stop_talk_with_npc","2025-2-18 14:44:39.851"
