id,user_id,experiment_id,scenario_type,event_type,tutorial_item_id,event_datetime
0,"FDI_BE","","T2_BasicEmergency","open","None","2025-2-18 14:40:41.867"
1,"FDI_BE","","T2_BasicEmergency","demand_help","MOV_RealWorldLimits","2025-2-18 14:40:49.388"
2,"FDI_BE","","T2_BasicEmergency","demand_help","MOV_VirtualWorldLimits","2025-2-18 14:41:9.750"
3,"FDI_BE","","T2_BasicEmergency","close","None","2025-2-18 14:41:19.203"
