id,user_id,experiment_id,scenario_type,event_type,event_state,event_datetime
0,"FDI_BA","","T2_BasicEmergency","00001","Completed","2025-2-18 10:29:51.808"
1,"FDI_BA","","T2_BasicEmergency","T2001","Started","2025-2-18 10:30:15.182"
2,"FDI_BA","","T2_BasicEmergency","T2001","Completed","2025-2-18 10:32:1.915"
3,"FDI_BA","","T2_BasicEmergency","T2002","Started","2025-2-18 10:32:1.959"
4,"FDI_BA","","T2_BasicEmergency","T2002","Completed","2025-2-18 10:35:14.859"
5,"FDI_BA","","T2_BasicEmergency","T2003","Started","2025-2-18 10:35:14.905"
6,"FDI_BA","","T2_BasicEmergency","T2003","Completed","2025-2-18 10:36:3.547"
7,"FDI_BA","","T2_BasicEmergency","T2004","Started","2025-2-18 10:36:3.596"
8,"FDI_BA","","T2_BasicEmergency","T2004","Completed","2025-2-18 10:37:7.256"
9,"FDI_BA","","T2_BasicEmergency","T2005","Started","2025-2-18 10:37:7.308"
10,"FDI_BA","","T2_BasicEmergency","T2005","Completed","2025-2-18 10:40:31.9"
11,"FDI_BA","","T2_BasicEmergency","00002","Completed","2025-2-18 10:41:3.79"
